psp_reference,merchant,card_scheme,year,hour_of_day,minute_of_hour,day_of_year,is_credit,eur_amount,ip_country,issuing_country,device_type,ip_address,email_address,card_number,shopper_interaction,card_bin,has_fraudulent_dispute,is_refused_by_adyen,aci,acquirer_country
85546237564,Golfclub_Baron_Friso,NexPay,2023,14,54,342,False,9.21,IT,FR,Windows,SOvMK6mk7PMNRpt6q5zlhQ,IyiSnDtzA6ver2-_byQ3Rw,uySGEQ92RSev-lrxbgbSUg,Ecommerce,4556,False,False,F,IT
17786486380,Crossfit_Hanna,GlobalCard,2023,9,6,119,False,68.34,GR,GR,Windows,ezM144F7QJ5AfTE9RJWuRQ,R7hwc7mUPP6wpGYSDtZS9Q,WCUkEwGTvfCxtyLufcboXg,Ecommerce,4891,False,False,F,NL
56551586017,Crossfit_Hanna,SwiftCharge,2023,11,18,362,True,512.91,BE,BE,MacOS,oFRoDeHRMb_ReEVpB2oUoQ,SM-1xNmeJ9aqsURX1xCI-g,rC8iwmXU34X2NpHH4L7KWQ,Ecommerce,4556,False,False,D,NL
11898953452,Martinis_Fine_Steakhouse,GlobalCard,2023,11,57,144,False,83.99,NL,NL,iOS,,TrDI_GLfHlKbwMonAQwcCw,S2OjcrFZBqwvJz89xevAhg,Ecommerce,4556,False,False,F,FR
34241433697,Crossfit_Hanna,NexPay,2023,11,21,210,True,8.63,BE,BE,Linux,26UBTXBdzKjNLKUqiFKp-Q,vbsrqgybCvjmRfPo_sp6Kw,NXQyLBqWQRYksDBxuEeUfg,Ecommerce,4133,False,False,D,NL
53092042697,Golfclub_Baron_Friso,GlobalCard,2023,16,35,43,True,87.35,BE,BE,Other,6I26WrsYYZyQ7uFHgQvS2Q,QcbwiHySzDJd1lwwI1XV2A,J-msIL03H7q-BtrUuurS6w,Ecommerce,4916,False,False,D,IT
44526047819,Crossfit_Hanna,NexPay,2023,14,24,333,True,133.53,IT,BE,Android,,slS-n2RbyUb5v7YhAljEmQ,GJMAmJrtF5NXwu1MWpf3dA,Ecommerce,4920,False,False,D,NL
16535224376,Rafa_AI,GlobalCard,2023,8,15,142,True,199.92,IT,IT,Other,jC6_o8xdbxh1RjEP2WC6bw,Ttpd5HUgQbCCrayIgn1JzA,vt1W1ZjT7o_Lvow7VUqLqA,Ecommerce,4916,True,False,G,NL
54007540767,Crossfit_Hanna,GlobalCard,2023,22,25,4,True,58.59,SE,SE,Other,,dqxKJo4uTuxfKhln0Cy4Eg,bGQf0rrA2glRxpzXLlMtQA,Ecommerce,4645,True,False,G,NL
22754232210,Belles_cookbook_store,TransactPlus,2023,4,42,189,True,22.82,BE,BE,iOS,K0JgzNzS77u36xCHrNxocQ,LpRZBs-xaXxXznAlu3l3Cw,fJJlHcp3QnV5kmU50xkCdw,Ecommerce,4017,True,False,G,US
43635278582,Golfclub_Baron_Friso,NexPay,2023,19,27,236,True,9.8,FR,FR,iOS,dosA3RekeoW5iDOIJf9dXA,moOPkDN6SMdenK2wcj3zBA,oNytc-6mtIddEFz5e_CeLA,Ecommerce,4556,False,False,D,IT
32264080742,Crossfit_Hanna,TransactPlus,2023,9,29,294,False,120.06,IT,IT,Windows,mwmoBqLc6Ev5ki9sv2DE7w,GJLJpTkluWrPGYo9KHM71g,pnDPGHBBmbPISsChD6CMZQ,Ecommerce,4532,False,False,F,NL
53393011810,Golfclub_Baron_Friso,SwiftCharge,2023,8,24,36,True,11.64,IT,IT,Other,cy6WLS_2GAYQw--Wnq_SaA,rsIvuIpl5cPp72hld2NxQw,ToAwvspppti-_6TMaJCGaQ,POS,4017,False,False,A,IT
70022727524,Crossfit_Hanna,GlobalCard,2023,8,39,158,True,59.74,SE,SE,Android,4jWCaRZ4LL304zqAgFo1YQ,ZEKrNtb9DoaLMgY3V-FN2w,Gj2lnnoBO-1Z42zFNIauHA,Ecommerce,4802,False,False,G,NL
62934465518,Rafa_AI,SwiftCharge,2023,6,49,4,True,20.58,IT,FR,iOS,RTmsjZn9IQu4uGltw4CR5Q,GyKSPYImlTTRibktNBqnYw,88DN4D9_-_N9nlhj1hUI_Q,Ecommerce,4556,False,False,E,NL
68955567736,Crossfit_Hanna,NexPay,2023,9,3,70,True,4.7,IT,SE,Android,5XWuZF6HjfAZkg4kPu-wjA,O_HmahHhqwpVrGbxug57xw,K826XJrmXoJIrxGP8UeWlQ,Ecommerce,4526,False,False,D,NL
63281384522,Crossfit_Hanna,SwiftCharge,2023,20,19,321,True,80.05,SE,SE,MacOS,bFlvxqjEr_pB96O2_eYD4A,OdgqFFgDv9AMti62rNFBVQ,KfhdB74XD1YrPBIeiIfQTQ,Ecommerce,4556,False,False,D,NL
76962904635,Martinis_Fine_Steakhouse,SwiftCharge,2023,15,8,113,True,320.38,IT,NL,Android,TvCsN5I2wnlyv5QxQcE3xQ,IRMWrzhJiJRM98A1s2yITA,AvR0HPsi5EO1e3YUcJ_aKA,Ecommerce,4891,False,False,D,FR
67655840624,Crossfit_Hanna,GlobalCard,2023,23,31,119,False,64.81,GR,NL,Windows,,1D43OujRKWN5eDRYY_UOxA,Lb-yM6bdpIdjmTpPoUlcfg,Ecommerce,4802,False,False,F,NL
45777106590,Belles_cookbook_store,TransactPlus,2023,13,50,352,False,57.02,FR,FR,MacOS,,3xftvXm__UwT6xhp1ghPVQ,TJJZ-QLgLkCF6ETTyDGlZw,Ecommerce,4916,False,False,F,US
48272860212,Golfclub_Baron_Friso,NexPay,2023,2,53,260,True,29.32,GR,GR,iOS,XgqMg3W-7VmqVwz5Xs4sBw,KDxL3uK2br0vFNv9IxawGw,ME-Mz3CCc4WcMlkPtZdA4A,Ecommerce,4645,False,False,D,IT
69263548158,Crossfit_Hanna,NexPay,2023,10,45,247,True,52.71,IT,IT,iOS,2sJdSZYDR4pVIi45koifng,0mDPYtSNMXytCt3A9WTxxw,wvsZCU5lSdSrSte3sp2Nzw,POS,4532,False,False,C,NL
60933316185,Crossfit_Hanna,TransactPlus,2023,15,26,234,True,4.32,IT,FR,Other,NZlG02tQhNpjCrAbjuYY_g,GUwq_26L2F9QEavuR6-Jkw,a02ZP-4T3YxugWszS2GcVQ,Ecommerce,4916,False,False,D,NL
46786422872,Golfclub_Baron_Friso,TransactPlus,2023,23,8,37,True,143.14,NL,NL,Linux,fYA1N6Kxo5tCPNHuSETzOQ,Nf0BtGFnCkJEKAhb5Dkaog,bbusTfBQFCORNDjd336jpA,Ecommerce,4133,False,False,D,IT
71796158957,Crossfit_Hanna,NexPay,2023,13,16,138,True,45.77,NL,NL,Windows,,zrRxOGiA6WlxwDoqpGm9mQ,UB-7dwhhSLADwztQ08y3SQ,Ecommerce,4526,True,False,G,NL
16105350718,Crossfit_Hanna,TransactPlus,2023,14,47,304,True,14.39,FR,FR,Windows,02l55tDwbvxA83DEyraarw,,CBw_MHC5e0KBvIhFnzsLsg,Ecommerce,4236,False,False,D,NL
22162275561,Rafa_AI,NexPay,2023,21,20,159,False,66.28,BE,BE,Other,gpFF4mLEmv57lLVMDSIqdQ,yrOJbm62iThPIuoScO1JRA,92pMtYEvOKFaG5W3m5wG9g,Ecommerce,4802,False,False,E,NL
32117765622,Crossfit_Hanna,GlobalCard,2023,22,8,36,True,39.59,FR,FR,Other,vpcoRNprqRkS7MkSxXMKvQ,,87VwDCetk88gvhv-lMXTsg,Ecommerce,4916,False,False,D,NL
85404994734,Rafa_AI,TransactPlus,2023,16,54,40,True,12.66,IT,IT,Linux,N4PkpVUpfqidI6JHT9NZkw,Jy9H7BaWeYC_6jA7vwqTtw,yPpZcM7VMjXMkGJCr2TbHg,Ecommerce,4916,False,False,E,NL
43668560906,Rafa_AI,NexPay,2023,18,24,225,False,67.32,SE,SE,Linux,0Zmrm6VAFt41xn-K7a_oBA,jLTr61ltzDPVwcpwp2TsgA,oBtC128Pk6gV_eP1YAuFxA,Ecommerce,4236,False,False,E,NL
11082289430,Golfclub_Baron_Friso,TransactPlus,2023,13,8,363,True,131.58,NL,SE,Windows,8PThxL336cpOihyH_c5orA,e7In0qN1U0_7aO0ah4lShg,46nuWzj8av56t_WNAk4RRw,Ecommerce,4916,False,False,D,IT
10287149700,Golfclub_Baron_Friso,GlobalCard,2023,11,16,320,True,114.29,SE,SE,Other,-8Zzr3nbvnKOcHnBjLNH0g,ppGXPciBCP-k_APucM_T8g,jynmorhT8Dkj5nH_O3Pq9Q,Ecommerce,4571,False,False,F,IT
88701144165,Rafa_AI,TransactPlus,2023,6,16,18,True,129.4,SE,SE,Other,Poz_VqCTt8PKlU1zgV4kMA,Bhxhd-NMx9JebIWQ182GeA,zsx7QPdIE9W_bsbwVhkx0A,Ecommerce,4236,False,False,E,NL
60645578417,Rafa_AI,GlobalCard,2023,10,9,86,True,11.69,BE,BE,Android,YsabUX3LMDAJH4luD9xASQ,xIBMg3sixWXxIt3R4KDEIA,8ziJGcRv58XBtP8fg5-_mA,Ecommerce,4920,False,False,E,NL
18374425532,Crossfit_Hanna,GlobalCard,2023,8,52,303,True,70.2,SE,SE,Linux,fnxZrTwfE-2nDlcjLU2_ww,2zkf4tYnKmqSa84iYRLJyw,5-Mx_hq7VkdqtMSHAQBs-A,Ecommerce,4133,True,False,G,NL
23486014979,Crossfit_Hanna,NexPay,2023,10,35,133,True,46.45,SE,SE,iOS,wTeOQ-lE4q45Z7XT6_ElVA,iN59NhqwFTrGku07ANydqQ,jDyEw7WpEHZKBoZg3no8Fw,Ecommerce,4526,False,False,F,NL
47962874756,Golfclub_Baron_Friso,GlobalCard,2023,21,17,34,True,84.99,SE,BE,MacOS,R_DxbPmd-FnPwPmbxdtRfQ,qHDFWMSRbbMP_Yp3zugtpg,qxqfa_gCRvge948t5EEYpQ,Ecommerce,4532,False,True,G,IT
60757699855,Crossfit_Hanna,NexPay,2023,2,48,326,True,129.22,NL,BE,Other,,sxBnLx1obE1V9bVl5CbfXQ,tQ1LNfDsFwSmU8rFn4ILTQ,Ecommerce,4017,True,False,G,NL
46645032692,Rafa_AI,NexPay,2023,18,36,199,True,178.89,BE,BE,iOS,5iNgfpRsksiJVckGZg86Xw,T6eBrjg2wTVKXOWRtd9DXA,4XslQ6zyQFy4Mm1asOww3g,Ecommerce,4622,False,True,G,NL
69796107437,Rafa_AI,GlobalCard,2023,19,13,13,True,302.14,SE,SE,Other,8FtLW78kcntJDLNpKgcoHg,,DcCUg_e756oBf0V4-Alyzg,Ecommerce,4556,False,False,E,NL
71372650696,Golfclub_Baron_Friso,NexPay,2023,7,35,51,True,36.41,FR,FR,Linux,w0c6fbagjW8a3vsXt0nQEQ,vviklFxopacaZsvPXW4SZg,91UsMQHpIpLgNFptdrol2w,Ecommerce,4916,False,False,G,IT
44999701693,Golfclub_Baron_Friso,SwiftCharge,2023,6,46,356,True,115.51,LU,LU,MacOS,ULYh28egyNeyIiuIUCInyQ,a7Q3h3cLde3XLVEL7BlrXA,1HenvUN0KYebN7icNs0ffA,Ecommerce,4891,False,False,D,IT
86983556785,Rafa_AI,TransactPlus,2023,13,37,231,True,386.97,NL,NL,Other,VMHPkWVCySpc82SfLLbPcg,ZvjQwPpm6ae2Zwsylewtqg,6ZefGm8NXN_Ngum6zjUW0g,Ecommerce,4916,True,False,G,NL
26131359212,Golfclub_Baron_Friso,NexPay,2023,9,58,143,True,108.69,NL,NL,Linux,,3zW90CTmnHkHDz-gwt_H_g,VJaO7R37MZ2vb61gXKMyqg,Ecommerce,4556,False,False,D,IT
18380039080,Rafa_AI,GlobalCard,2023,19,3,25,False,129.2,ES,ES,Windows,5N4VK4ULJrRpKtQ5HcpRlA,A_DMVsk2GQeDX-yzQ38jTw,AFvxsp8aodhl5WXJuvpIuw,Ecommerce,4571,False,False,E,NL
42165909947,Belles_cookbook_store,GlobalCard,2023,11,24,312,False,16.0,BE,BE,iOS,APUrGGxtm8fBzNuqHD6uPg,sXA-cU1v2IPUcKnmeVHjEg,hcM3HTk7g1zyd-OdDb-qQw,POS,4556,False,False,C,US
21583111529,Golfclub_Baron_Friso,GlobalCard,2023,14,24,166,False,39.17,IT,IT,Linux,0tZKTeHSnk3lPU5qt83shw,oaAtdPoZFMNz3LFHDt7MwQ,wUx3TqVtHhWO3kpTMa6nSA,Ecommerce,4556,False,False,F,IT
86840903990,Crossfit_Hanna,GlobalCard,2023,2,10,142,True,56.9,BE,BE,Android,lFCQGFO6ROIBnBtfN0V2yw,qFI7JMZnYJrKU5-rlImryA,mkfwzHYG-VYYKG_WokITsg,Ecommerce,4571,False,False,D,NL
71241345504,Crossfit_Hanna,NexPay,2023,16,50,104,True,51.37,BE,BE,iOS,18fslZ0c8WrhdIsqLrrP3w,FWVtzeZCv-xkMi3jkVg5Fg,vQ4dO2NYE1J9mLPmhvtUZw,Ecommerce,4920,False,False,D,NL
44848742249,Golfclub_Baron_Friso,GlobalCard,2023,10,39,165,False,1015.65,NL,ES,iOS,n3UE0ziafBiTEtDHiMpNPw,HvK2rJHI0pPNe7g6IKGgpg,DG3btGfUYAW3iqLKh6icdA,Ecommerce,4571,False,False,F,IT
52190640385,Rafa_AI,TransactPlus,2023,9,30,47,False,144.87,SE,SE,Android,ArpTH90ZXUj_ZwbQLCkTlw,wVCy_u26UtyvEhNNuoOUvA,wWfi43hIfiErmOeDe34akQ,Ecommerce,4133,False,False,E,NL
52022457064,Golfclub_Baron_Friso,NexPay,2023,14,51,158,True,28.92,BE,BE,Android,YWeYowwUUMUDrUrLPvjhmg,Bcfshulcrom80gDRl4U02g,mk9yFt9SP50tr92-TxAjIA,Ecommerce,4556,False,False,D,IT
40016403248,Rafa_AI,GlobalCard,2023,11,25,135,True,129.71,NL,NL,MacOS,,,O9pwgW_FqkstQwe4DxBqtA,Ecommerce,4556,False,False,E,NL
33626707438,Martinis_Fine_Steakhouse,NexPay,2023,16,5,250,False,9.71,GR,GR,MacOS,osdzC1SZqACz57z3pAYX9g,35dNBeI8OMgnjpVoFDh3Gg,rduBO5Kyr_8IjBYHh4VMzg,Ecommerce,4802,False,False,F,FR
15852336586,Belles_cookbook_store,GlobalCard,2023,10,35,259,True,77.14,SE,SE,Linux,fYW383on68ZtMjSbfefycQ,tqL9AgX5x1RyIovgd9cyuw,JkdOxxgT9cZiICC0m4WW0w,Ecommerce,4916,False,False,D,US
72686523535,Golfclub_Baron_Friso,NexPay,2023,14,9,121,True,30.52,ES,IT,Linux,nZe5vyueI1V4TpPc69gCww,E0cg6BcP15Dd8h-earBSFQ,00X3KQwzsEaHi3cENzV5tA,Ecommerce,4556,False,False,D,IT
49278796640,Rafa_AI,GlobalCard,2023,16,28,325,True,12.81,IT,IT,iOS,Odasx8HbxiSciX7_1cQ3sg,Dmuhd8TdwfvPJer4nj_0Zg,E4RiuhJ6oMeJd3R8ShvYXQ,POS,4920,False,False,C,NL
33720802809,Golfclub_Baron_Friso,TransactPlus,2023,10,26,237,False,49.51,BE,BE,Linux,cLdTWszc7ykXR7g5BtvbZQ,,8yhZhw0HxnDcWg7NaFgW5g,Ecommerce,4133,False,False,F,IT
73549348719,Crossfit_Hanna,GlobalCard,2023,16,55,343,True,111.18,NL,NL,Windows,xuitOJ5nt6lbz8sCQOcUjg,Jpi6048YxrJUp1xCQl9srQ,pFYGSxlIDNfybk8gPrdwcg,Ecommerce,4920,False,False,F,NL
51585152232,Golfclub_Baron_Friso,NexPay,2023,20,45,344,True,280.84,GR,FR,Android,MPhoFAqZ25yGFcQeemHUhQ,DgLZFxei_a6FQtSGXV4xVw,4yHa89XILFSJw70TzcZL6g,Ecommerce,4920,False,False,D,IT
34066269359,Belles_cookbook_store,GlobalCard,2023,15,38,58,False,140.22,IT,IT,Windows,yQDjfFNV4hMevtlAPh34gQ,bjLVomxGDISSaIYqMpfeJg,htZGYAY5Wg58IwBRTuttLw,Ecommerce,4571,False,False,F,US
54891514885,Golfclub_Baron_Friso,TransactPlus,2023,11,1,139,True,20.37,SE,SE,Linux,1d3fXCimZ4T7TNlQrZNIsg,V9D1r_xuKYW1hOw7bTN3bA,iRzUkIL_H4953EQTwPKPCw,Ecommerce,4526,False,False,D,IT
78581398511,Crossfit_Hanna,GlobalCard,2023,8,22,179,False,764.38,ES,ES,Linux,2YxzRMFIINvNI_k16NoTeQ,CnA0igJW89swpd4PGJLaqA,5nST7G3BX-ITTR5cpanJig,Ecommerce,4920,False,False,F,GB
45028570112,Crossfit_Hanna,TransactPlus,2023,11,28,255,False,17.55,SE,SE,Windows,fRbec_SWwp5DLjNQR054Ng,hB_6bSHTc7KFKZpAm81_bg,G4pdpTo4ZUaw2qECoWL1Zg,Ecommerce,4017,False,False,F,NL
52662924115,Golfclub_Baron_Friso,TransactPlus,2023,14,27,257,True,76.02,FR,FR,Windows,KJBBX2xRaC0geq7sBvB_vg,iUM37R9NP0TXwDPBC8mkzQ,2AJjyTRcwIqRsFURjbVArw,Ecommerce,4532,False,True,G,IT
30451550884,Rafa_AI,TransactPlus,2023,0,33,254,True,82.2,NL,NL,Other,ppkHaCMcwf8riuuFzngQHw,nqBu24ozJOQoDiSIsNmXdg,PWAnNF0gALFruzVAUyik1A,Ecommerce,4526,False,False,E,NL
80087345091,Martinis_Fine_Steakhouse,NexPay,2023,8,42,224,True,261.75,SE,SE,Windows,PvyhgJgViuvhKEfh-RyRnQ,6gdISKEGLAUL2Up7FmocLg,3kiMA7ldlLZ8Xn5aouzO9Q,Ecommerce,4526,False,False,D,FR
53355743214,Rafa_AI,NexPay,2023,23,0,332,True,94.05,FR,FR,iOS,eXiM3PhwEMJmr2L5843t1Q,kTkDFe28NsZt3-xW9hVSag,cuffSXAn1Im8aALJBMpneQ,Ecommerce,4017,False,False,E,NL
59828002260,Crossfit_Hanna,NexPay,2023,12,53,335,False,264.64,FR,FR,MacOS,EtSqd6l7qV87xJBhk_UeCg,3BZuB_aU1ViTZpSSXzmthw,okw7Hg3GkXHP5qvKiXcvyw,Ecommerce,4891,False,False,F,NL
33978353352,Crossfit_Hanna,NexPay,2023,16,1,207,True,35.3,SE,SE,iOS,WdTErgX_bqcoR9TW2FAeBQ,IkFeTzwnUUOyt4kO3wgN_g,3HuWFyQ23c4NkGkD2s8UiQ,Ecommerce,4802,False,False,G,NL
76183384494,Rafa_AI,SwiftCharge,2023,19,17,135,True,62.18,BE,GR,Linux,WA0Ek4e6a03axHEY-KAxgg,,4YY5X18zYRlIRTg8-KDcbA,Ecommerce,4017,True,False,G,NL
76445600099,Crossfit_Hanna,GlobalCard,2023,13,2,201,False,77.89,SE,SE,MacOS,omGwcV3UplxgaJWg7LPIEg,C67fl32Xd3z67g0vFSPt_g,aR_W6duokgOuazFqqfdZIA,Ecommerce,4645,False,False,G,NL
42736678910,Crossfit_Hanna,NexPay,2023,13,42,159,False,77.24,NL,NL,Windows,ZkdmR_7YV19A0yRrgxisdg,hME2dYIB9xOvUf6XIxumlg,ypPUImI5TxPryAiwjoI1Pg,Ecommerce,4133,False,False,F,NL
60204862327,Rafa_AI,TransactPlus,2023,17,7,181,True,29.54,SE,SE,Windows,ZYYj7wF7A3_VV1MAW2L6ig,ETN8T2y-sCyDdO9oPK3KQA,D9M9y3_Ef0arg6nQlQrm5w,Ecommerce,4920,False,False,E,NL
24635220234,Crossfit_Hanna,TransactPlus,2023,13,31,274,False,14.14,IT,IT,iOS,nCsLKm38cAgOao-JVoqiTQ,ZBMFhez2wGPaZocG5a24Zw,_T8eNjyh_wRsxPpcsc4Xqw,Ecommerce,4017,False,False,F,NL
55340442542,Martinis_Fine_Steakhouse,TransactPlus,2023,8,29,131,False,33.6,IT,IT,Linux,,mBLdBC2fQMf1ycegl3tnSw,GNr9flPAGLqRjLihMabWtw,Ecommerce,4916,False,False,F,FR
88035096329,Belles_cookbook_store,TransactPlus,2023,21,36,114,True,171.61,BE,BE,Android,,SxZt-G_cNnyGKIf1i9cPqQ,7pSSdQ2eGR25ZoSYdyxD-g,Ecommerce,4891,False,False,F,US
13818877063,Golfclub_Baron_Friso,GlobalCard,2023,8,25,75,True,316.75,LU,LU,Other,gki9wUxwr-8CXKBnt5eyNw,PcNm2KHA3fSMjcs8idnAWA,Jua-SqiZTWD4bffz8S2YHA,Ecommerce,4526,False,True,G,IT
80218976741,Martinis_Fine_Steakhouse,NexPay,2023,12,48,266,True,366.19,ES,ES,Other,P5NIeIHIU7XTVf6r4beg6A,338CjdyQueyuXRn3cWQyeA,T4EDJDkjVKhulqJFyCzgLg,Ecommerce,4802,True,False,G,FR
12677106305,Crossfit_Hanna,NexPay,2023,21,49,58,False,31.43,NL,NL,Android,p5cRecx_R6ebO6U9CJaZQQ,nJi7WM3FVsdWzen9dUhD7Q,zxSZWd8vdDzMLNn5FYSYhg,Ecommerce,4891,False,False,F,NL
51847281329,Crossfit_Hanna,GlobalCard,2023,14,57,67,True,850.93,IT,IT,Android,t-_bTRCbS88G7hbIaYAhjA,0uuz9f4z0I-5k1UADxK9BA,r2cqLSgBjQgAC1rYBywkuA,Ecommerce,4017,False,False,D,NL
43610746967,Crossfit_Hanna,GlobalCard,2023,13,42,65,True,34.66,NL,NL,Android,7LKRrfbgRjnVOPReohfmcg,,3EXrCHkxMkmrJgloQ2qWOA,Ecommerce,4556,False,False,D,NL
18548727460,Belles_cookbook_store,SwiftCharge,2023,16,26,337,False,38.5,NL,BE,MacOS,_kjSmIpoO10p4cW5HItYbw,BR9hFB7hDb6TtQthzG8Ntw,0m0CLIinTnFCfIcJsIyFxg,Ecommerce,4916,False,False,G,US
22681634207,Martinis_Fine_Steakhouse,GlobalCard,2023,21,35,330,True,93.1,IT,IT,MacOS,,sC2ozSKvmMSPvzu1C5sZSA,X7fgWQj0HBm98zy1wIDqWw,Ecommerce,4556,False,False,D,FR
16970611168,Belles_cookbook_store,GlobalCard,2023,13,47,12,False,39.67,FR,FR,Android,,6Ij8vTQ0FWpNOC8cPW1ksg,VlBGvwKSj8X2STxRGVrn5Q,Ecommerce,4802,False,False,D,US
17312041944,Crossfit_Hanna,GlobalCard,2023,10,10,190,True,320.73,IT,SE,iOS,g0Cg6RAhDL6WkjAB_ztnQw,QCg9EP6cZM5vmd_vujcrqQ,ucC1PET0ta-emXionFJLNQ,Ecommerce,4532,False,False,D,NL
69775419752,Golfclub_Baron_Friso,GlobalCard,2023,9,42,185,False,62.43,FR,FR,iOS,pEl5pvXOh8UQpIeEBVetCg,AsHObuc2-3xrukHBBPb-jA,UHi0Y_88EWsZ_Uuve3Re0w,Ecommerce,4571,False,False,F,IT
50279216600,Golfclub_Baron_Friso,SwiftCharge,2023,12,55,48,False,227.78,ES,ES,Linux,d5re3hXRsQYvYMmMIIwLug,lo2tfbDY7wPPWc5OQ1KSRw,OGyjjfg6I8xfALgTWMLCyg,Ecommerce,4571,False,False,F,IT
68296699008,Crossfit_Hanna,NexPay,2023,12,13,196,False,19.55,LU,LU,Other,Hr4Q1w81omKi-15HlmyVXg,Eb3EUxc7U0OyEZx3_y_JPA,N1tTm529VC5_W20RhGCLkg,Ecommerce,4017,False,False,F,NL
70689820468,Martinis_Fine_Steakhouse,TransactPlus,2023,6,57,44,True,82.46,LU,LU,Other,dowVVHOojC5vH1WlrQ1fYQ,,XDmsX4dFskyPSZebYfS9jA,Ecommerce,4017,False,False,D,FR
84543968318,Martinis_Fine_Steakhouse,NexPay,2023,10,39,159,False,171.38,BE,BE,Linux,,Po0LLW7ttXd1mFa2eiUw_g,5anGlAifmMpsofGTdKq59Q,Ecommerce,4916,False,False,F,FR
66393603083,Golfclub_Baron_Friso,TransactPlus,2023,8,48,85,True,8.68,FR,FR,Linux,gIG55Acclu-yifN01IbdDg,,kQC8n1D0ghBClGsPjHtczA,Ecommerce,4891,False,False,D,IT
41238316593,Crossfit_Hanna,GlobalCard,2023,16,31,362,True,181.87,ES,ES,Linux,U3Vgt6f_ZPicf_Y6NPQD1A,TvvcQqddy4tmY5Qe5CdIhg,CAyGxY4_Hd21uCTRNdxMoA,Ecommerce,4622,False,False,D,GB
84174910496,Rafa_AI,NexPay,2023,1,43,356,True,36.53,NL,NL,Windows,z52OyUeBOzjt6Vswunv16A,fNHVsJhQqelracIW7Kkqlg,sTiW0eScb9u3nX1mt_3Nzw,Ecommerce,4920,False,False,E,NL
27626150829,Belles_cookbook_store,GlobalCard,2023,15,41,5,False,76.35,BE,BE,Linux,,KJDflkVko-3FWOdIRfikqA,NcQFEQvPotVmFH7_9yOKkA,Ecommerce,4916,False,False,F,US
47557345409,Martinis_Fine_Steakhouse,GlobalCard,2023,10,2,202,False,221.29,NL,NL,Linux,u_rYTzXJRL2K5PNleQbVyQ,30usvi5YcoEZWY5iR6jJsg,WsL42YJmgj7FH7l8JY5Dew,Ecommerce,4622,False,False,F,FR
55170309648,Martinis_Fine_Steakhouse,NexPay,2023,17,23,75,False,17.96,BE,BE,Windows,2tDx3eYPkO65LceMSZlSWQ,qmynGavm2t8OpXLg49KzwA,_NRroa0Pjvr71BYhefQQuQ,Ecommerce,4532,False,False,F,FR
74473480861,Golfclub_Baron_Friso,NexPay,2023,9,57,187,True,104.81,FR,FR,Windows,,A_I5R5TcsgakVLzk7fYv1w,krNsY8UlZeO4Gv3_w074Kg,Ecommerce,4526,False,True,G,IT
14338109016,Crossfit_Hanna,TransactPlus,2023,13,6,273,True,246.81,IT,IT,Linux,soz3meRW0rKguEhREs1V-A,U3DHQBd8SdvbQZipd3QzZA,Nxb3symkelsZuWJo8Izv7A,Ecommerce,4133,False,False,D,NL
79651535829,Belles_cookbook_store,GlobalCard,2023,17,57,363,True,91.21,GR,GR,MacOS,-QT4DXrXsr8akNfP2NTKsA,BGnaeNfiB-D3mqDki_yVvw,oA4HWf7l-D9TQpKntHjlGA,Ecommerce,4571,False,False,D,US
18970766359,Crossfit_Hanna,SwiftCharge,2023,1,18,364,True,34.2,SE,SE,MacOS,yHOPGigJITCH22CV-Vkk8g,fuZLCA8-0dtErzBeYOc_8w,nl7zJdyKTj0JuRL0L1d-2g,Ecommerce,4916,False,False,G,NL
32705129999,Crossfit_Hanna,SwiftCharge,2023,10,54,38,True,79.29,SE,SE,MacOS,W-3v1QyloPaGpkPKM8k4TQ,aG4lRdFRkLfA1KvCfLAm4g,dryBaAOFVnKr_aaRBkddYg,Ecommerce,4556,False,False,F,NL
22570448088,Crossfit_Hanna,GlobalCard,2023,15,30,343,True,53.76,FR,FR,MacOS,u-gRa8BWDnrmPbHRrtI1tQ,4p0CdGwwnZYsT4UWgORfOw,kS-T_-mnYDk1zpssaSh-_A,Ecommerce,4236,False,False,G,NL
61080437576,Martinis_Fine_Steakhouse,NexPay,2023,5,26,4,True,149.38,IT,IT,Other,,TmtHiGOoRl8DCweUQbkEVA,wKlFC5LG3pDIII_XLD5YtQ,Ecommerce,4556,True,False,G,FR
67773358416,Crossfit_Hanna,NexPay,2023,13,15,123,True,58.65,IT,IT,MacOS,,8yKhFybpJEXP518eyOVRPw,DSLnPBAmlO675I6GHHEhSw,Ecommerce,4916,False,False,D,NL
13949003127,Martinis_Fine_Steakhouse,NexPay,2023,10,27,274,True,153.43,BE,BE,MacOS,,TTZ0Y1CzLjpD96aJ82Y0rw,b9e3SCWktgKz8bYaJyZ7bA,Ecommerce,4133,False,False,F,FR
71070411041,Crossfit_Hanna,GlobalCard,2023,21,18,135,False,300.08,ES,ES,MacOS,Frv0nKptUUOC7IkqFG8p1g,v3fc_0jps5QUu47KF4Nkng,t1jT3z7ZxJ7ay9AJDDGKpA,Ecommerce,4916,False,False,F,GB
77365566967,Rafa_AI,NexPay,2023,15,5,337,False,88.12,IT,IT,MacOS,Np9pJ2C2CVbd4kfiNKp81Q,IZbbO2g1Vujz_jdBsp7aOw,qBR03w_Tu-p9oBUod4vPvg,Ecommerce,4571,False,False,E,NL
